review_id,customer_id,product_id,rating,review_text,review_date,sentiment
R0563,973,46,5,마우스 패드 사용해보니 추천함하네요. 실용적해서 만족스럽습니다.,2025-09-12,Positive
R0564,472,21,5,이어폰 유선 사용해보니 저음 좋음하네요. 볼륨 충분해서 만족스럽습니다.,2025-07-09,Positive
R0565,771,3,2,게이밍 키보드 쓰면서 브랜드 의심한 게 가장 아쉬워요. 품질 아쉬움하기까지 해서 실망.,2025-02-24,Negative
R0566,173,5,5,향수 프랑스 정말 만족합니다! 고급스러움하고 디자인 예쁨해서 추천드려요.,2024-11-09,Positive
R0567,801,100,5,OLED TV 55인치 사용해보니 디자인 예쁨하네요. 만족스러움해서 만족스럽습니다.,2025-05-28,Positive
R0568,191,1,5,넥타이 실크 후기 남깁니다. 가성비 좋음해서 기대 이상이었어요. 빠른 배송하기까지!,2025-08-10,Positive
R0569,10,75,4,냉장고 양문형 후기 남깁니다. 조용한 작동해서 기대 이상이었어요. 소음 적음하기까지!,2025-03-07,Positive
R0570,982,65,3,속옷 세트 사용 후기입니다. 사이즈 안맞음한 점은 좋지만 너무 꽉참한 게 아쉬워요.,2025-07-14,Neutral
R0571,805,22,5,장갑 가죽 후기 남깁니다. 착용감 좋음해서 기대 이상이었어요. 방수 기능 우수하기까지!,2025-04-20,Positive
R0572,747,87,3,비즈니스 셔츠 보통 수준이네요. 보온성 부족하지만 신축성 부족해서 그럭저럭이에요.,2025-09-08,Neutral
R0573,551,57,4,디지털 카메라 후기 남깁니다. 밝기 적절해서 기대 이상이었어요. 색감 좋음하기까지!,2025-04-19,Positive
R0574,880,20,3,렌즈 85mm 그냥 그래요. 브랜드 의심한 편이지만 쉽게 망가짐한 부분도 있어서 보통입니다.,2025-09-23,Neutral
R0575,447,32,4,와! 음향 효과 우수하고 소리 깔끔해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-29,Positive
R0576,821,63,3,평범한 제품인 것 같아요. 너무 시끄러움하고 밤에 못씀한 정도입니다.,2024-11-25,Neutral
R0577,78,30,2,에어프라이어 후기입니다. 요리 안됨해서 불만족이에요. 온도 조절 부정확하기까지 하네요.,2025-08-08,Negative
R0578,526,54,4,로봇청소기 후기 남깁니다. 소음 적음해서 기대 이상이었어요. 무음 모드 좋음하기까지!,2024-11-30,Positive
R0579,561,15,3,무선 충전기 그냥 그래요. 충전 느림한 편이지만 전력 소모 큼한 부분도 있어서 보통입니다.,2025-04-19,Neutral
R0580,479,76,3,사운드바 보통 수준이네요. 음향 효과 별로하지만 연결 불안정해서 그럭저럭이에요.,2025-01-20,Neutral
R0581,40,15,5,무선 충전기 정말 만족합니다! 충전 빠름하고 무선충전 편리해서 추천드려요.,2025-04-03,Positive
R0582,119,85,5,와! 착용감 좋음하고 사이즈 딱맞음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-12-11,Positive
R0583,128,15,2,음... 충전 느림하고 전력 소모 큼해서 다시 사고 싶지 않아요.,2025-03-31,Negative
R0584,607,72,1,기대했는데 아쉽네요. 불편함하고 추천 안함합니다. 1점이 적당한 것 같아요.,2024-12-24,Negative
R0585,668,73,3,나쁘지도 좋지도 않은 제품이에요. 배송 늦음하지만 비싼 가격해서 3점 정도?,2024-12-14,Neutral
R0586,417,98,3,제습기 그냥 그래요. 브랜드 의심한 편이지만 불편함한 부분도 있어서 보통입니다.,2025-07-02,Neutral
R0587,259,65,3,속옷 세트 사용 후기입니다. 너무 꽉참한 점은 좋지만 사이즈 안맞음한 게 아쉬워요.,2025-07-02,Neutral
R0588,594,48,5,모니터 27인치 정말 만족합니다! 명암비 좋음하고 색감 좋음해서 추천드려요.,2025-07-19,Positive
R0589,526,93,3,스탠드 선풍기 그냥 그래요. 진동 많음한 편이지만 이웃 민원한 부분도 있어서 보통입니다.,2025-06-20,Neutral
R0590,897,78,3,시계 프리미엄 보통 수준이네요. 쉽게 망가짐하지만 수납 부족해서 그럭저럭이에요.,2024-12-26,Neutral
R0591,522,10,4,건조기 사용해보니 무음 모드 좋음하네요. 조용한 작동해서 만족스럽습니다.,2024-12-11,Positive
R0592,7,40,3,커피머신 그냥 그래요. 배송 늦음한 편이지만 브랜드 의심한 부분도 있어서 보통입니다.,2024-12-19,Neutral
R0593,614,73,3,캐주얼 백팩 그냥 그래요. 불편함한 편이지만 추천 안함한 부분도 있어서 보통입니다.,2025-08-19,Neutral
R0594,552,22,5,이 제품 구매하길 잘했네요. 부드러움하고 사이즈 딱맞음합니다. 5점 드립니다!,2025-02-03,Positive
R0595,53,80,5,포터블 SSD 후기 남깁니다. 추천함해서 기대 이상이었어요. 실용적하기까지!,2025-06-10,Positive
R0596,38,31,1,기대했는데 아쉽네요. 추천 안함하고 품질 아쉬움합니다. 1점이 적당한 것 같아요.,2025-03-17,Negative
R0597,944,66,1,스카프 캐시미어 쓰면서 비싼 가격한 게 가장 아쉬워요. 불편함하기까지 해서 실망.,2024-12-19,Negative
R0598,202,40,1,커피머신 쓰면서 불편함한 게 가장 아쉬워요. 배송 늦음하기까지 해서 실망.,2025-04-09,Negative
R0599,361,64,3,노트북 Pro 사용 후기입니다. 전력 소모 큼한 점은 좋지만 충전 느림한 게 아쉬워요.,2025-08-17,Neutral
R0600,277,6,4,오디오 인터페이스 후기 남깁니다. 품질 우수해서 기대 이상이었어요. 디자인 예쁨하기까지!,2025-09-06,Positive
R0601,93,24,2,기대했는데 아쉽네요. 가짜 같음하고 디자인 별로합니다. 2점이 적당한 것 같아요.,2024-11-11,Negative
R0602,509,31,5,와! 가성비 좋음하고 디자인 예쁨해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2024-11-24,Positive
R0603,56,80,4,이 제품 구매하길 잘했네요. 포장 깔끔하고 내구성 좋음합니다. 4점 드립니다!,2025-10-23,Positive
R0604,921,42,3,클러치백 보통 수준이네요. 쉽게 망가짐하지만 브랜드 의심해서 그럭저럭이에요.,2025-04-28,Neutral
R0605,654,81,5,식기세척기 사용해보니 무음 모드 좋음하네요. 소음 적음해서 만족스럽습니다.,2024-12-07,Positive
R0606,141,91,2,LED 조명 실망이에요. 쉽게 망가짐하고 품질 아쉬움해서 별로예요.,2025-10-20,Negative
R0607,72,32,3,평범한 제품인 것 같아요. 소리 끊김하고 음질 나쁨한 정도입니다.,2025-04-04,Neutral
R0608,621,20,3,나쁘지도 좋지도 않은 제품이에요. 브랜드 의심하지만 쉽게 망가짐해서 3점 정도?,2025-02-19,Neutral
R0609,510,34,1,김치냉장고 후기입니다. 이웃 민원해서 불만족이에요. 너무 시끄러움하기까지 하네요.,2025-05-16,Negative
R0610,79,54,4,와! 무음 모드 좋음하고 밤에도 사용 가능해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-04,Positive
R0611,748,99,1,선풍기 실망이에요. 소음 심함하고 밤에 못씀해서 별로예요.,2025-04-25,Negative
R0612,868,51,3,나쁘지도 좋지도 않은 제품이에요. 소리 끊김하지만 볼륨 작음해서 3점 정도?,2025-03-21,Neutral
R0613,948,87,2,비즈니스 셔츠 실망이에요. 너무 꽉참하고 답답함해서 별로예요.,2025-05-23,Negative
R0614,265,1,3,넥타이 실크 보통 수준이네요. 기대 이하하지만 배송 늦음해서 그럭저럭이에요.,2025-09-25,Neutral
R0615,377,23,4,와! 추천함하고 실용적해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-05-21,Positive
R0616,327,58,3,나쁘지도 좋지도 않은 제품이에요. 쉽게 망가짐하지만 포장 엉성해서 3점 정도?,2025-09-10,Neutral
R0617,130,32,3,나쁘지도 좋지도 않은 제품이에요. 볼륨 작음하지만 왜곡 심함해서 3점 정도?,2025-07-01,Neutral
R0618,784,13,3,블루투스 스피커 사용 후기입니다. 음향 효과 별로한 점은 좋지만 음질 나쁨한 게 아쉬워요.,2025-02-11,Neutral
R0619,225,33,5,액션캠 4K 사용해보니 포장 깔끔하네요. 빠른 배송해서 만족스럽습니다.,2025-10-18,Positive
R0620,442,30,4,에어프라이어 정말 만족합니다! 사용 편리하고 온도 조절 정확해서 추천드려요.,2025-10-27,Positive
R0621,24,21,5,이어폰 유선 사용해보니 소리 깔끔하네요. 볼륨 충분해서 만족스럽습니다.,2025-06-22,Positive
R0622,276,31,5,와! 실용적하고 디자인 예쁨해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-01-26,Positive
R0623,953,31,3,전기포트 그냥 그래요. 추천 안함한 편이지만 포장 엉성한 부분도 있어서 보통입니다.,2025-08-30,Neutral
R0624,851,63,1,믹서기 후기입니다. 이웃 민원해서 불만족이에요. 밤에 못씀하기까지 하네요.,2025-07-08,Negative
R0625,163,36,4,이 제품 구매하길 잘했네요. 디자인 예쁨하고 만족스러움합니다. 4점 드립니다!,2025-08-21,Positive
R0626,1,89,1,기대했는데 아쉽네요. 너무 어둠하고 명암비 별로합니다. 1점이 적당한 것 같아요.,2025-06-16,Negative
R0627,832,74,2,기대했는데 아쉽네요. 포장 엉성하고 브랜드 의심합니다. 2점이 적당한 것 같아요.,2025-02-10,Negative
R0628,742,59,5,귀걸이 실버 후기 남깁니다. 실용적해서 기대 이상이었어요. 브랜드 가치하기까지!,2025-06-07,Positive
R0629,977,94,2,후드 집업 쓰면서 기대 이하한 게 가장 아쉬워요. 비싼 가격하기까지 해서 실망.,2025-07-16,Negative
R0630,558,5,2,향수 프랑스 후기입니다. 마감 거칠음해서 불만족이에요. 쉽게 망가짐하기까지 하네요.,2024-11-28,Negative
R0631,462,50,3,마사지 건 그냥 그래요. 배송 늦음한 편이지만 불편함한 부분도 있어서 보통입니다.,2024-10-28,Neutral
R0632,139,32,5,홈시어터 후기 남깁니다. 소리 깔끔해서 기대 이상이었어요. 노이즈 캔슬링 좋음하기까지!,2024-11-12,Positive
R0633,703,7,4,파워 서플라이 후기 남깁니다. 열 관리 우수해서 기대 이상이었어요. 팬 소음 적음하기까지!,2025-10-27,Positive
R0634,935,64,2,음... 금방 꺼짐하고 전력 효율 나쁨해서 다시 사고 싶지 않아요.,2025-08-03,Negative
R0635,951,31,4,이 제품 구매하길 잘했네요. 품질 우수하고 브랜드 신뢰합니다. 4점 드립니다!,2025-02-01,Positive
R0636,694,16,2,기대했는데 아쉽네요. 배송 늦음하고 포장 엉성합니다. 2점이 적당한 것 같아요.,2025-03-24,Negative
R0637,264,18,1,운동 매트 실망이에요. 품질 아쉬움하고 비싼 가격해서 별로예요.,2025-09-24,Negative
R0638,501,99,4,와! 소음 적음하고 진동 없음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-01-05,Positive
R0639,909,11,4,와! 품질 우수하고 포장 깔끔해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-10-19,Positive
R0640,636,99,5,와! 밤에도 사용 가능하고 소음 적음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-15,Positive
R0641,15,46,5,와! 실용적하고 브랜드 신뢰해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-04-27,Positive
R0642,990,50,4,마사지 건 사용해보니 품질 우수하네요. 포장 깔끔해서 만족스럽습니다.,2024-10-31,Positive
R0643,841,45,5,프리미엄 무선 이어폰 사용해보니 고음 선명하네요. 무선 연결 안정해서 만족스럽습니다.,2025-03-14,Positive
R0644,232,84,5,물병 스테인리스 정말 만족합니다! 실용적하고 빠른 배송해서 추천드려요.,2024-11-16,Positive
R0645,810,86,3,요가복 사용 후기입니다. 쉽게 망가짐한 점은 좋지만 브랜드 의심한 게 아쉬워요.,2024-12-24,Neutral
R0646,122,55,3,데님 청바지 그냥 그래요. 방수 안됨한 편이지만 신축성 부족한 부분도 있어서 보통입니다.,2025-01-08,Neutral
R0647,859,36,5,공기청정기 정말 만족합니다! 브랜드 신뢰하고 실용적해서 추천드려요.,2025-07-22,Positive
R0648,952,75,3,나쁘지도 좋지도 않은 제품이에요. 이웃 민원하지만 소음 심함해서 3점 정도?,2025-06-26,Neutral
R0649,522,33,4,액션캠 4K 사용해보니 실용적하네요. 추천함해서 만족스럽습니다.,2024-11-24,Positive
R0650,549,49,5,와! 디자인 예쁨하고 고급스러움해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-07-17,Positive
R0651,521,67,2,음... 쉽게 망가짐하고 배송 늦음해서 다시 사고 싶지 않아요.,2025-04-26,Negative
R0652,522,7,3,나쁘지도 좋지도 않은 제품이에요. 쿨링 부족하지만 팬 소음 심함해서 3점 정도?,2024-11-15,Neutral
R0653,642,55,5,와! 통기성 좋음하고 착용감 좋음해서 너무 좋아요. 다음에도 이 브랜드로 살 예정입니다.,2025-08-20,Positive
R0654,541,2,1,압력솥 후기입니다. 쉽게 망가짐해서 불만족이에요. 비싼 가격하기까지 하네요.,2025-09-12,Negative
R0655,450,77,4,여행용 캐리어 정말 만족합니다! 추천함하고 브랜드 신뢰해서 추천드려요.,2024-12-31,Positive
R0656,42,35,4,이 제품 구매하길 잘했네요. 추천함하고 내구성 좋음합니다. 4점 드립니다!,2025-09-08,Positive
R0657,949,55,2,데님 청바지 후기입니다. 답답함해서 불만족이에요. 보온성 부족하기까지 하네요.,2024-11-04,Negative
R0658,867,47,1,기대했는데 아쉽네요. 마감 거칠음하고 불편함합니다. 1점이 적당한 것 같아요.,2025-09-30,Negative
R0659,786,68,2,무선 충전 패드 후기입니다. 전력 소모 큼해서 불만족이에요. 충전 느림하기까지 하네요.,2025-10-21,Negative
R0660,852,6,3,나쁘지도 좋지도 않은 제품이에요. 실망스러움하지만 브랜드 의심해서 3점 정도?,2025-07-25,Neutral
R0661,625,95,1,기대했는데 아쉽네요. 배송 늦음하고 기대 이하합니다. 1점이 적당한 것 같아요.,2025-08-28,Negative
R0662,898,62,3,평범한 제품인 것 같아요. 잡음 많음하고 음향 효과 별로한 정도입니다.,2025-05-27,Neutral
R0663,176,19,5,이 제품 구매하길 잘했네요. 만족스러움하고 브랜드 신뢰합니다. 5점 드립니다!,2025-02-12,Positive
R0664,471,45,5,프리미엄 무선 이어폰 후기 남깁니다. 음질 최고해서 기대 이상이었어요. 무선 연결 안정하기까지!,2024-12-26,Positive
R0665,973,64,3,평범한 제품인 것 같아요. 배터리 빨리 닳음하고 충전 느림한 정도입니다.,2025-05-20,Neutral
R0666,394,21,2,이어폰 유선 쓰면서 왜곡 심함한 게 가장 아쉬워요. 볼륨 작음하기까지 해서 실망.,2025-02-24,Negative
R0667,22,47,5,반지 다이아몬드 후기 남깁니다. 내구성 좋음해서 기대 이상이었어요. 고급스러움하기까지!,2025-01-10,Positive
R0668,965,8,2,음... 비싼 가격하고 추천 안함해서 다시 사고 싶지 않아요.,2025-05-11,Negative
R0669,923,46,5,마우스 패드 정말 만족합니다! 실용적하고 가성비 좋음해서 추천드려요.,2025-07-27,Positive
R0670,766,95,5,니트 스웨터 후기 남깁니다. 포장 깔끔해서 기대 이상이었어요. 추천함하기까지!,2025-03-15,Positive
R0671,614,12,5,인덕션 레인지 후기 남깁니다. 타이머 기능 좋음해서 기대 이상이었어요. 기능 다양하기까지!,2025-09-28,Positive
R0672,138,73,3,평범한 제품인 것 같아요. 쉽게 망가짐하고 포장 엉성한 정도입니다.,2025-10-08,Neutral
R0673,132,48,1,모니터 27인치 후기입니다. 픽셀 깨짐해서 불만족이에요. 번짐 현상하기까지 하네요.,2025-10-09,Negative
R0674,666,29,4,등산복 정말 만족합니다! 빠른 배송하고 실용적해서 추천드려요.,2025-10-07,Positive
R0675,413,80,1,음... 기대 이하하고 비싼 가격해서 다시 사고 싶지 않아요.,2024-12-17,Negative
R0676,257,51,4,이 제품 구매하길 잘했네요. 음향 효과 우수하고 저음 좋음합니다. 4점 드립니다!,2025-03-22,Positive
R0677,483,15,3,무선 충전기 그냥 그래요. 전력 소모 큼한 편이지만 충전 느림한 부분도 있어서 보통입니다.,2024-11-09,Neutral
